0.906253126,0.533506243,0.529906915,0.452861509,0.580495405,0.440270046,0.085074524,-0.0524668,-0.020394439,-0.026331474,0.02043505,-0.072219812,0.083516053,-0.046344232,0.010181294,-0.06435324,-0.094731072,-0.120285062,-0.12703844,-0.125714976,-0.067519659,0.028252147,-0.109375759,-0.041594603,-0.069572883,-0.082399354,-0.005279736,0.035277639,0.046978546,0.030886706,-0.090711204,-0.060506535,-0.098478825,-0.082498305,-0.021322101,-0.100272305,0.082353383,-0.042064619,0.002883688,-0.000220887,-0.016337464,-0.11473146,-0.067259913,-0.009188284,-0.014247133,-0.012144433,-0.027543619,-0.016733267,0.002388935,-0.00754323,0.010911055,0.064109368,0.033756273,0.038308001,0.013162181,-0.021049986,-0.033455917,0.026718412,0.020212411,-0.022546614,-0.079270041,-0.097749065,-0.070982929,0.023811739,-0.006689782,0.008363077,0.000644931,-0.050586738,0.099088402,0.089811784,0.00497402,-0.065045894,-0.074557519,-0.024822478,-0.094632121,-0.076511794,-0.014754255,-0.065478803,-0.043276763,-0.074730683,-0.008681162,0.003106327,-0.060988919,0.024380705,-0.05562085,-0.094397113,-0.065342746,-0.040506147,-0.066913586,-0.011501254,-0.094669227,0.017305737,0.033570741,0.150555079,0.041771271,-0.012837087,-0.104415861,-0.155041458,-0.185110069,-0.139295945,-0.035731781,-0.138999093,-0.044266269,0.019853715,-0.052293636,0.004899807,0.013694041,-0.00597239,-0.048484038,-0.04058036,-0.021136568,-0.079319517,-0.127681619,0.001176791,-0.018452533,-0.014123445,-0.061124977,0.023131453,-0.04551552,0.013731147
0.533506243,1.020145258,0.673682126,0.540234883,0.611466941,0.426713815,-0.035348347,-0.100160985,-0.062151589,-0.065120107,-0.039133207,-0.159988988,0.012073725,-0.018341214,-0.031575856,-0.147669639,-0.188437283,-0.118998705,-0.153953001,-0.085837887,-0.060296265,-0.059517029,-0.100668107,-0.071477682,-0.03563283,-0.033616712,-0.05445818,0.020237148,0.031938056,-0.001964891,-0.025601714,0.101079783,-0.011105452,0.025654693,0.113547558,0.03905013,0.003489761,-0.018514377,0.059087625,0.024813613,-0.013566848,-0.10305529,0.014176425,-0.052429693,-0.041161694,0.02179562,-0.030710038,-0.039195051,0.022970659,0.027881082,0.009228895,0.105470715,0.113708352,0.039594358,-0.033047746,-0.061322878,-0.085602879,-0.068472058,0.027435804,-0.05688247,-0.162586441,-0.178096946,-0.1661734,-0.086221321,-0.107817288,-0.057142215,-0.094545539,-0.071564264,-0.040629835,0.000558349,0.021102966,-0.03110584,-0.022806359,0.047708307,-0.07108188,-0.112331908,0.001374692,-0.05677115,-0.025663558,-0.039306371,-0.029658688,-0.028261011,-0.073060892,-0.033703293,-0.026133573,-0.008507999,-0.046245281,0.033508897,-0.081954076,0.017986023,-0.094867129,-0.030388449,-0.028966034,0.046459056,-0.083104377,-0.060531273,-0.131330422,-0.135943994,-0.139295945,-0.112777186,-0.037413941,-0.076858121,0.023811739,-0.008545105,0.033595479,-0.005687907,0.038728541,0.023514887,0.013656934,0.094289298,0.005382191,-0.048347981,-0.032886951,0.038085362,0.037751403,-0.045490783,-0.077649726,-0.030499768,-0.02048102,0.02095454
0.529906915,0.673682126,0.972871613,0.509918895,0.584119471,0.55372927,0.02190694,-0.08149643,-0.071687952,-0.03458148,-0.05015383,-0.086406853,0.009958656,-0.010066471,0.018258137,-0.109709718,-0.160867174,-0.11220822,-0.148646776,-0.105764063,-0.074285405,-0.049758027,-0.132468354,-0.049844609,-0.061496041,-0.095102136,-0.071415838,-0.032342723,-0.082980689,0.001857076,-0.052949184,0.00990918,-0.071106618,-0.053641838,0.055030651,-0.023919554,-0.006046603,-0.022113705,-0.0023978,0.00191892,0.008066226,-0.11704443,-0.047309,-0.026343843,-0.038823987,0.004837962,-0.107038052,-0.011624942,0.019371331,0.028734531,0.039767522,0.127103789,0.078939588,0.067164467,-0.082659099,-0.05898517,-0.061001288,-0.064650091,-0.022175549,-0.053060503,-0.126110778,-0.14607406,-0.131181996,-0.040840105,-0.043140706,-0.044414695,-0.032837476,-0.041025637,0.010688416,-0.01491505,0.013050862,-0.003535731,-0.094681596,-0.030103966,-0.088039538,-0.115931236,-0.028941296,-0.063338996,-0.047073992,-0.078527912,-0.045132087,-0.018502009,-0.098924103,-0.046208175,-0.013406053,-0.019528621,-0.081014046,0.040299381,-0.060321003,0.026260766,-0.065812761,-0.005786857,-0.026628326,0.0799662,-0.015459278,-0.047803753,-0.077043653,-0.143996098,-0.142895273,-0.105986702,-0.054371599,-0.114595403,0.073645731,0.019025004,-0.005626063,0.042661827,0.098952345,0.086707209,0.029352972,0.056552016,0.056700442,-0.069758416,0.002104452,0.084950836,-0.016312727,-0.023857709,-0.066406464,3.88587224150153e-05,0.007089088,0.035166319
0.452861509,0.540234883,0.509918895,0.950879843,0.502621289,0.518243114,0.053212434,-0.033864088,-0.061162083,-0.027024128,0.042006279,-0.071428207,0.023453043,0.037565871,0.043626595,-0.048719046,-0.10284502,-0.094261056,-0.075782033,-0.023993767,-0.063759536,-0.058527523,-0.04772954,0.039346982,-0.071749796,-0.086060526,-0.077216817,-0.009942782,-0.027927053,-0.005428162,-0.122573295,-0.062683448,-0.050190936,-0.060927075,0.006186164,-0.095027923,0.031195927,0.013644565,0.018517882,-0.014271871,-0.017030119,-0.050116723,0.021102966,-0.024723527,-0.043140706,-0.00838431,-0.01933072,0.052334247,0.015054611,0.02590207,0.042872097,0.050058383,-0.005527112,0.077690336,0.010985268,0.003489761,-0.040085607,-0.049671445,0.004677168,-0.011365197,-0.11410065,-0.046492658,-0.055348736,0.05577278,0.056440697,-0.005687907,-0.01785883,-0.06760624,-0.052998659,0.013421926,0.071073016,-0.001915415,0.001931289,0.096194097,-0.065639597,-0.050487788,0.01275401,-0.018675172,-0.091465702,-0.087297408,-0.07171269,-0.034692799,-0.073555645,-0.059430448,-0.00733296,-0.069857366,-0.094236319,-0.023387694,-0.076511794,0.039755153,-0.113172988,-0.079863745,-0.050240411,0.086039293,-0.046492658,-0.126333417,-0.131825175,-0.166123924,-0.153149028,-0.165221,-0.106184603,-0.19015655,-0.0494117,0.039940685,-0.020332595,0.001238635,-0.022620827,0.039346982,0.00128811,0.02106586,-0.014407928,0.028338728,0.002240509,0.016810984,-0.017660929,-0.078639231,-0.134546316,-0.074038029,-0.044723916,-0.03742631
0.580495405,0.611466941,0.584119471,0.502621289,0.938981035,0.495966861,0.030936181,-0.082857,-0.093828147,-0.053753157,0.031604098,-0.084798906,0.020472156,-0.021816853,0.016897566,-0.047247156,-0.136995344,-0.085367872,-0.066888849,-0.015100582,-0.037055245,0.003798981,-0.083364122,-0.024488519,-0.067309389,-0.05193494,-0.043091231,0.025667062,0.02400964,0.080646485,-0.058762531,0.036749529,-0.033876457,0.010304983,0.043280268,-0.028248642,0.004466898,-0.002694651,0.014052736,0.01243242,0.023032503,-0.076845752,-0.039764017,-0.026220155,-0.031279004,-0.017302233,-0.050512525,-0.041186432,0.028400572,0.037763772,0.016143068,0.076762675,0.05976791,0.03463446,-0.021680796,-0.036597598,-0.031192422,-0.070463439,0.015054611,-0.020283119,-0.133408385,-0.159308702,-0.092467577,0.005295609,-0.065280901,-0.059133596,-0.020839716,-0.051291761,0.021201917,0.038641959,0.02653288,-0.03458148,-0.039640329,0.057590997,-0.025576976,-0.044563121,0.030552748,-0.015719023,-0.085541035,-0.112542178,-0.04352414,-0.082201453,-0.129969852,-0.071316888,-0.001408294,-0.028310486,-0.058626474,0.015190668,-0.073555645,0.064975185,-0.141386276,-0.045738159,-0.011662049,0.080089888,-0.010882813,-0.061038395,-0.131837544,-0.166136293,-0.168003986,-0.16374911,-0.05424791,-0.145641152,0.009946287,0.060707941,-0.004018116,0.032395703,0.032284383,0.055661461,-0.016535366,0.00917942,-0.035199921,-0.06666621,-0.071984804,0.018282874,-0.091886242,-0.108336778,-0.125653132,-0.059207809,-0.121917747,-0.105714587
0.440270046,0.426713815,0.55372927,0.518243114,0.495966861,0.939055248,0.000545981,-0.018254632,-0.097501688,-0.052973921,-0.019565727,-0.048397456,-0.032181928,-0.052207054,-0.040209295,-0.105838276,-0.154027214,-0.09200993,-0.126964227,-0.046975042,-0.110488954,-0.077056022,-0.085553404,-0.072689827,-0.038329234,-0.073419588,-0.002237005,0.026446298,-0.000443525,0.001275741,-0.032750894,0.0434658,0.01885184,-0.058675949,0.029216915,0.060101869,-0.048187186,-0.056832995,-0.019305982,0.020632951,-0.100866008,-0.038960044,-0.062732924,-0.02395666,-0.026046991,0.016130699,-0.051217548,0.001152053,0.039569621,0.081586516,0.042154705,0.120585419,0.134760091,0.060646097,-0.035744149,-0.114484084,-0.110563166,-0.057810132,-0.019788366,-0.047704802,-0.098491194,-0.085800781,-0.027865208,0.031307246,-0.01848964,-0.019763629,-0.011154927,-0.03121716,0.032370965,0.023094347,0.018406563,0.009241264,-0.053703682,-0.029201041,-0.087136614,-0.074953322,-0.048817997,-0.034235153,0.039915948,-0.024191668,0.058184701,0.052161084,-0.034198046,-0.064600616,-0.022892941,-0.011204402,-0.060815756,0.011517127,-0.03121716,-0.030722407,-0.064909837,-0.07612836,-0.049473544,0.017045992,-0.042757273,-0.048385088,-0.07465647,-0.043647828,-0.091527546,-0.113989331,-0.05940571,-0.127050809,-0.017475396,0.009538116,-0.059640718,0.033174939,0.08501268,-0.011835212,-0.054346861,0.005505879,-0.016609579,-0.088150857,-0.04152039,0.001251003,-0.012441285,-0.077872364,-0.101125754,-0.027259136,0.015413307,-0.060407585
0.085074524,-0.035348347,0.02190694,0.053212434,0.030936181,0.000545981,0.901033482,0.380553364,0.35177111,0.425984055,0.480171873,0.534458642,0.020793746,-0.052664701,0.082526547,0.1059531,0.013236394,-0.090983318,0.019519757,-0.038527135,-0.042670691,-0.0077535,0.028276884,0.008486766,-0.013554479,-0.073877234,-0.016052981,-0.138764085,-0.05730301,-0.110501322,-0.146012216,-0.078701076,-0.052850233,-0.016090088,-0.133024951,-0.010115946,-0.011538361,-0.089944337,-0.037574735,-0.028805239,-0.089449584,-0.054260279,-0.132950738,-0.138702241,-0.071032405,-0.060024151,-0.119951104,-0.143278706,-0.033616712,-0.108856269,-0.118602902,-0.098058285,-0.113568791,-0.168387419,0.011294489,-0.037760268,-0.02048102,0.020397943,-0.030635825,-0.065973556,0.064319638,0.016155437,0.013236394,0.036786635,0.006285115,0.033212045,-0.00270702,-0.065812761,0.045271648,-0.051576244,-0.029547369,-0.114409871,-0.014086338,-0.050438312,-0.005960021,0.050751038,0.021968784,0.052878475,-0.068892598,-0.018712279,-0.052108104,-0.087816899,-0.050982541,0.03883986,0.013755885,0.031381459,-0.013777118,0.046681694,0.046990915,0.020769008,0.060794523,0.052544517,0.065841003,0.178372565,0.088884122,0.038728541,-0.076598375,-0.072306394,-0.103859264,-0.009064596,0.009896812,-0.057748288,-0.120346906,-0.074038029,-0.037834481,-0.094928973,-0.100977328,-0.076115991,-0.109722086,-0.075101748,-0.043783885,0.033100726,0.024813613,-0.03037608,0.044987166,-0.048644833,-0.043697303,-0.060370478,-0.016213776,0.053422704
-0.0524668,-0.100160985,-0.08149643,-0.033864088,-0.082857,-0.018254632,0.380553364,0.918349836,0.456163985,0.328517721,0.412390717,0.355358069,0.045036641,-0.013579217,0.084505559,0.041140461,0.090912609,5.12275465259441e-05,0.015561733,0.000558349,-0.024364831,-0.038428184,0.056972556,-0.014766624,-0.029386574,-0.025886197,-0.058601736,-0.145690627,-0.095398988,-0.123364899,-0.081694331,-0.130155384,-0.11914713,-0.101682351,-0.099876502,-0.100160985,-0.107520436,-0.004846827,-0.044501277,-0.020889192,0.006037738,0.024900195,0.024875458,-0.083289909,0.015549364,0.056242795,-0.020011005,-0.046307125,-0.036090477,0.005926419,-0.107718337,-0.005539481,-0.064093494,-0.075868615,0.011789242,0.001325216,0.03641557,-0.001371187,0.018839471,-0.056573249,0.029192177,-0.001160917,-0.014469772,-0.026541744,-0.031810863,-0.044958923,-0.024476151,0.046001409,0.042797884,-0.008037983,0.033286258,-0.03079662,0.056168583,0.056923081,0.022735651,0.091320781,0.04472742,0.042983416,-0.090661728,-0.028607338,-0.045676315,-0.042794379,0.022240898,-0.063079251,-0.062930825,-0.061632098,-0.078589756,-0.098280924,-0.002979134,-0.121225093,0.033088357,-0.047890335,0.024776507,-0.002212267,0.04336685,-0.069127606,-0.024154561,0.054350365,-0.05141545,0.067127361,0.089057286,0.080782543,-0.109462341,-0.092838642,-0.083351753,-0.104824032,-0.094545539,-0.164676772,-0.115164369,-0.061248665,-0.062584498,-0.033196172,-0.041483284,-0.019491515,0.052903213,0.042389712,-0.019454408,-0.082139609,0.028808744,0.010873949
-0.020394439,-0.062151589,-0.071687952,-0.061162083,-0.093828147,-0.097501688,0.35177111,0.456163985,0.863753846,0.394728036,0.465242702,0.449769303,0.048908083,-0.0557198,0.02158535,0.013842466,-0.028409437,-0.012404178,-0.013220521,-0.071267412,0.032939931,0.008486766,0.047485668,-0.006442405,-0.031452167,-0.007172166,-0.053246036,-0.109165489,-0.061842368,-0.126914752,-0.070401595,-0.068397845,-0.078169216,-0.005786857,-0.0692884,-0.005749751,-0.036857344,0.007930169,0.008350709,0.012667428,0.003972145,0.016897566,0.037652453,-0.034890701,0.017936547,0.031913318,-0.022076599,-0.064699567,-0.088620873,-0.061446566,-0.146890403,-0.12040875,-0.069127606,-0.101682351,-0.065973556,-0.045268144,0.013570352,-0.010858075,-0.069313138,-0.097229574,0.034547878,-0.003226511,0.013149812,-0.043449927,-0.053171823,-0.014370821,0.053608236,0.01128212,0.068933209,0.049266779,0.06387436,-0.026925178,0.063008542,0.044467675,-0.053542887,0.046211679,0.023366461,-0.015484016,-0.106085652,-0.03215719,-0.141250219,-0.123525694,0.021659563,0.0090681,-0.151083434,-0.032528255,-0.085108126,-0.05730301,-0.141596546,-0.14555457,0.038444058,-0.023239268,-0.03962796,-0.023573227,0.024974408,-0.026665433,-0.029188673,0.089391244,0.023700419,0.140758971,0.214637957,0.15738267,-0.115980711,-0.097872753,-0.083933088,-0.149933134,-0.078800026,-0.138541447,-0.062312384,-0.064798517,-0.036449172,-0.061978425,-0.052454431,-0.049758027,0.06271169,0.061103743,0.008165176,0.003366072,-0.010363322,0.05630464
-0.026331474,-0.065120107,-0.03458148,-0.027024128,-0.053753157,-0.052973921,0.425984055,0.328517721,0.394728036,0.823678856,0.4147779,0.437895232,-0.010462273,-0.083920719,0.031975163,-0.009905676,0.001275741,0.026186553,-0.048842734,-0.031192422,-0.056115603,-0.028619707,0.028190302,-0.076202573,-0.038873462,-0.053184191,-0.085899731,-0.100259936,-0.121212724,-0.112072163,-0.101571031,-0.040196926,-0.046999779,-0.007271116,-0.063351365,0.00612432,-0.045762897,0.030194052,0.072173841,0.008214651,0.047015653,-0.000913541,-0.072182705,-0.118009199,-0.050339362,-0.045268144,-0.066604366,-0.143365288,0.027151321,-0.00207621,-0.034086727,-0.038774511,0.013990892,-0.057154584,-0.054099484,-0.015582966,0.009117576,-0.034606218,-0.03962796,-0.020048112,-0.009979889,-0.052207054,-0.026925178,0.007014876,-0.022002386,0.004924544,-0.033963039,-0.010981764,-0.034964914,-0.029398943,-0.013307102,-0.058094615,0.060040024,0.01032972,-0.006046603,0.009105207,0.020397943,-0.006578462,-0.091243063,-0.057389592,-0.092269676,-0.150242354,-0.046616346,-0.001321712,-0.078354748,-0.034012514,-0.077686832,0.016909935,-0.046603977,-0.098058285,0.112657002,0.123702362,0.098408117,0.157506358,0.099187353,0.046063253,-0.020283119,-0.044192056,-0.062386597,-0.012119695,0.006841712,-0.026665433,-0.068484427,-0.124589413,-0.113618266,-0.103921108,-0.092158356,-0.128151634,-0.084576267,-0.003943903,-0.033480655,-0.011513623,-0.016832217,-0.033431179,0.099818163,0.067040779,0.064567014,0.022661438,-0.032627206,0.151297209
